step	action	robot0_eef_pos	tool_pos	frame_pos	stand_pos
660	[0.2, -0.08, 0.1, 0.02, 0.05, 0.01, -1.0]	[-0.1, -0.11, 0.98]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
661	[0.12, -0.17, 0.28, 0.0, 0.04, 0.01, -1.0]	[-0.09, -0.11, 0.98]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
662	[0.11, -0.11, 0.34, -0.01, 0.04, 0.01, -1.0]	[-0.09, -0.11, 0.99]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
663	[0.06, -0.15, 0.39, -0.02, 0.04, 0.01, -1.0]	[-0.09, -0.11, 0.99]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
664	[0.06, -0.14, 0.3, -0.03, 0.03, 0.01, -1.0]	[-0.09, -0.11, 0.99]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
665	[0.09, -0.12, 0.32, -0.03, 0.03, 0.01, -1.0]	[-0.09, -0.12, 1.0]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
666	[0.1, -0.02, 0.23, -0.03, 0.03, 0.01, -1.0]	[-0.09, -0.12, 1.0]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
667	[0.1, -0.02, 0.12, -0.03, 0.03, 0.01, -1.0]	[-0.09, -0.12, 1.01]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
668	[0.06, 0.03, -0.03, -0.03, 0.02, 0.01, -1.0]	[-0.08, -0.12, 1.01]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
669	[-0.03, 0.09, -0.14, -0.02, 0.02, 0.0, -1.0]	[-0.08, -0.12, 1.01]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
670	[-0.21, 0.06, -0.36, -0.02, 0.02, -0.01, -1.0]	[-0.08, -0.12, 1.01]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
671	[-0.24, 0.14, -0.29, -0.02, 0.02, -0.03, -1.0]	[-0.08, -0.12, 1.01]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
672	[-0.23, 0.19, -0.35, -0.01, 0.0, -0.04, -1.0]	[-0.08, -0.12, 1.0]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
673	[-0.21, 0.25, -0.54, -0.0, -0.02, -0.05, -1.0]	[-0.09, -0.12, 1.0]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
674	[-0.04, 0.35, -0.94, 0.02, -0.03, -0.05, -1.0]	[-0.09, -0.11, 1.0]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
675	[0.25, 0.47, -1.0, 0.05, -0.04, -0.05, -1.0]	[-0.09, -0.11, 0.99]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
676	[0.37, 0.58, -0.8, 0.07, -0.03, -0.04, -1.0]	[-0.09, -0.1, 0.97]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
677	[0.32, 0.48, -0.35, 0.08, -0.02, -0.03, -1.0]	[-0.08, -0.1, 0.97]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
678	[0.18, 0.36, -0.02, 0.07, -0.02, -0.03, -1.0]	[-0.07, -0.1, 0.97]	[-0.08, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
679	[0.02, 0.28, 0.14, 0.07, -0.01, -0.03, -1.0]	[-0.07, -0.1, 0.97]	[-0.07, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
680	[-0.12, 0.28, 0.05, 0.06, -0.0, -0.03, -1.0]	[-0.07, -0.1, 0.97]	[-0.07, -0.11, 0.96]	[-0.07, 0.0, 0.94]	[-0.08, 0.0, 0.88]
