step	action	robot0_eef_pos	tool_pos	frame_pos	stand_pos
660	[0.04, -0.02, -0.13, -0.0, -0.12, -0.01, 1.0]	[-0.1, -0.12, 1.03]	[-0.1, -0.13, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
661	[0.12, -0.06, -0.12, 0.0, -0.12, -0.0, 1.0]	[-0.1, -0.12, 1.03]	[-0.1, -0.13, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
662	[0.14, -0.0, -0.16, 0.01, -0.1, 0.01, 1.0]	[-0.1, -0.12, 1.03]	[-0.1, -0.13, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
663	[0.13, -0.02, -0.09, 0.01, -0.09, 0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
664	[-0.03, -0.02, 0.01, 0.01, -0.07, 0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
665	[-0.02, -0.02, 0.09, 0.0, -0.06, 0.0, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
666	[-0.03, 0.05, 0.12, 0.0, -0.05, 0.0, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.14, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
667	[-0.06, 0.02, 0.01, 0.0, -0.04, -0.0, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.14, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
668	[-0.02, 0.03, 0.0, 0.01, -0.03, -0.0, -1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
669	[0.0, 0.06, -0.06, 0.01, -0.02, -0.01, -1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
670	[0.03, -0.02, -0.14, 0.03, -0.0, -0.01, -1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
671	[0.08, 0.06, -0.04, 0.03, 0.01, -0.01, -1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.02]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
672	[-0.09, 0.02, 0.12, 0.02, 0.02, -0.02, -1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.02]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
673	[0.04, 0.03, -0.11, 0.02, 0.02, -0.02, -1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.0]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
674	[-0.03, 0.01, -0.16, 0.02, 0.03, -0.02, -1.0]	[-0.11, -0.12, 1.02]	[-0.1, -0.12, 0.97]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
675	[0.08, 0.09, -0.13, 0.03, 0.03, -0.01, -1.0]	[-0.11, -0.12, 1.02]	[-0.1, -0.11, 0.97]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
676	[0.07, 0.06, -0.04, 0.03, 0.03, -0.0, -1.0]	[-0.11, -0.12, 1.01]	[-0.09, -0.11, 0.96]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
677	[0.09, 0.07, -0.01, 0.03, 0.03, -0.0, -1.0]	[-0.11, -0.12, 1.01]	[-0.08, -0.1, 0.95]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
678	[0.06, 0.07, 0.08, 0.03, 0.03, -0.0, -1.0]	[-0.11, -0.12, 1.01]	[-0.07, -0.09, 0.95]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
679	[0.13, 0.09, 0.01, 0.03, 0.04, 0.0, -1.0]	[-0.11, -0.12, 1.01]	[-0.06, -0.09, 0.95]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
680	[0.08, 0.13, -0.04, 0.03, 0.05, 0.0, -1.0]	[-0.1, -0.11, 1.01]	[-0.05, -0.09, 0.95]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
